log4j-zeroconf,https://www.github.com/apache/log4j-zeroconf.git
harmony,https://www.github.com/apache/harmony.git
log4j-extras,https://www.github.com/apache/log4j-extras.git
tomcat55,https://www.github.com/apache/tomcat55.git
karaf,https://www.github.com/apache/karaf.git
nuvem,https://www.github.com/apache/nuvem.git
attic-whirr,https://www.github.com/apache/attic-whirr.git
maven-surefire,https://www.github.com/apache/maven-surefire.git
tomcat70,https://www.github.com/apache/tomcat70.git
hama,https://www.github.com/apache/hama.git
myfaces-html5,https://www.github.com/apache/myfaces-html5.git
commons-validator,https://www.github.com/apache/commons-validator.git
webservices-commons-xmlschema,https://www.github.com/apache/webservices-commons-xmlschema.git
myfaces-extcdi,https://www.github.com/apache/myfaces-extcdi.git
xerces2-j,https://www.github.com/apache/xerces2-j.git
maven-integration-testing,https://www.github.com/apache/maven-integration-testing.git
stanbol,https://www.github.com/apache/stanbol.git
servicemix-components,https://www.github.com/apache/servicemix-components.git
geronimo-txmanager,https://www.github.com/apache/geronimo-txmanager.git
openwebbeans,https://www.github.com/apache/openwebbeans.git
activemq-apollo,https://www.github.com/apache/activemq-apollo.git
geronimo-devtools,https://www.github.com/apache/geronimo-devtools.git
geronimo-jaspi,https://www.github.com/apache/geronimo-jaspi.git
bval,https://www.github.com/apache/bval.git
clerezza,https://www.github.com/apache/clerezza.git
attic-mrunit,https://www.github.com/apache/attic-mrunit.git
bookkeeper,https://www.github.com/apache/bookkeeper.git
hcatalog,https://www.github.com/apache/hcatalog.git
vysper,https://www.github.com/apache/vysper.git
ftpserver,https://www.github.com/apache/ftpserver.git
karaf-cellar,https://www.github.com/apache/karaf-cellar.git
derby,https://www.github.com/apache/derby.git
empire-db,https://www.github.com/apache/empire-db.git
santuario-java,https://www.github.com/apache/santuario-java.git
webservices-axiom,https://www.github.com/apache/webservices-axiom.git
sqoop,https://www.github.com/apache/sqoop.git
bigtop,https://www.github.com/apache/bigtop.git
axis2-transports,https://www.github.com/apache/axis2-transports.git
kandula,https://www.github.com/apache/kandula.git
flume,https://www.github.com/apache/flume.git
sandesha,https://www.github.com/apache/sandesha.git
rampart,https://www.github.com/apache/rampart.git
kafka,https://www.github.com/apache/kafka.git
savan,https://www.github.com/apache/savan.git
pivot,https://www.github.com/apache/pivot.git
giraph,https://www.github.com/apache/giraph.git
tomcat-maven-plugin,https://www.github.com/apache/tomcat-maven-plugin.git
oozie,https://www.github.com/apache/oozie.git
ambari,https://www.github.com/apache/ambari.git
tomcat,https://www.github.com/apache/tomcat.git
accumulo,https://www.github.com/apache/accumulo.git
commons-fileupload,https://www.github.com/apache/commons-fileupload.git
httpasyncclient,https://www.github.com/apache/httpasyncclient.git
commons-compress,https://www.github.com/apache/commons-compress.git
commons-exec,https://www.github.com/apache/commons-exec.git
directmemory,https://www.github.com/apache/directmemory.git
tiles,https://www.github.com/apache/tiles.git
archiva-sandbox,https://www.github.com/apache/archiva-sandbox.git
kalumet,https://www.github.com/apache/kalumet.git
maven-app-engine,https://www.github.com/apache/maven-app-engine.git
opennlp,https://www.github.com/apache/opennlp.git
james-jspf,https://www.github.com/apache/james-jspf.git
james-mime4j,https://www.github.com/apache/james-mime4j.git
lenya,https://www.github.com/apache/lenya.git
chemistry-opencmis,https://www.github.com/apache/chemistry-opencmis.git
jackrabbit-oak,https://www.github.com/apache/jackrabbit-oak.git
chukwa,https://www.github.com/apache/chukwa.git
redback-components,https://www.github.com/apache/redback-components.git
tiles-request,https://www.github.com/apache/tiles-request.git
tiles-autotag,https://www.github.com/apache/tiles-autotag.git
tapestry-5,https://www.github.com/apache/tapestry-5.git
karaf-cave,https://www.github.com/apache/karaf-cave.git
manifoldcf,https://www.github.com/apache/manifoldcf.git
james-hupa,https://www.github.com/apache/james-hupa.git
james-postage,https://www.github.com/apache/james-postage.git
james-jdkim,https://www.github.com/apache/james-jdkim.git
james-jsieve,https://www.github.com/apache/james-jsieve.git
odftoolkit,https://www.github.com/apache/odftoolkit.git
karaf-webconsole,https://www.github.com/apache/karaf-webconsole.git
royale-compiler,https://www.github.com/apache/royale-compiler.git
drill,https://www.github.com/apache/drill.git
creadur-rat,https://www.github.com/apache/creadur-rat.git
directmemory-lightning,https://www.github.com/apache/directmemory-lightning.git
crunch,https://www.github.com/apache/crunch.git
cordova-android,https://www.github.com/apache/cordova-android.git
isis,https://www.github.com/apache/isis.git
commons-net,https://www.github.com/apache/commons-net.git
jena,https://www.github.com/apache/jena.git
oodt,https://www.github.com/apache/oodt.git
tomee,https://www.github.com/apache/tomee.git
openejb,https://www.github.com/apache/openejb.git
predictionio-sdk-java,https://www.github.com/apache/predictionio-sdk-java.git
commons-configuration,https://www.github.com/apache/commons-configuration.git
tez,https://www.github.com/apache/tez.git
cloudstack,https://www.github.com/apache/cloudstack.git
creadur-tentacles,https://www.github.com/apache/creadur-tentacles.git
creadur-whisker,https://www.github.com/apache/creadur-whisker.git
ode-jacob,https://www.github.com/apache/ode-jacob.git
oltu,https://www.github.com/apache/oltu.git
deltaspike,https://www.github.com/apache/deltaspike.git
sis,https://www.github.com/apache/sis.git
commons-beanutils,https://www.github.com/apache/commons-beanutils.git
commons-csv,https://www.github.com/apache/commons-csv.git
logging-log4j2,https://www.github.com/apache/logging-log4j2.git
fluo,https://www.github.com/apache/fluo.git
commons-pool,https://www.github.com/apache/commons-pool.git
commons-dbcp,https://www.github.com/apache/commons-dbcp.git
commons-jcs,https://www.github.com/apache/commons-jcs.git
commons-jelly,https://www.github.com/apache/commons-jelly.git
commons-jexl,https://www.github.com/apache/commons-jexl.git
commons-jxpath,https://www.github.com/apache/commons-jxpath.git
commons-ognl,https://www.github.com/apache/commons-ognl.git
commons-proxy,https://www.github.com/apache/commons-proxy.git
commons-email,https://www.github.com/apache/commons-email.git
commons-functor,https://www.github.com/apache/commons-functor.git
commons-imaging,https://www.github.com/apache/commons-imaging.git
commons-jci,https://www.github.com/apache/commons-jci.git
commons-bsf,https://www.github.com/apache/commons-bsf.git
commons-chain,https://www.github.com/apache/commons-chain.git
commons-dbutils,https://www.github.com/apache/commons-dbutils.git
commons-digester,https://www.github.com/apache/commons-digester.git
commons-bcel,https://www.github.com/apache/commons-bcel.git
commons-vfs,https://www.github.com/apache/commons-vfs.git
falcon,https://www.github.com/apache/falcon.git
metamodel,https://www.github.com/apache/metamodel.git
manifoldcf-integration-solr-3.x,https://www.github.com/apache/manifoldcf-integration-solr-3.x.git
manifoldcf-integration-solr-4.x,https://www.github.com/apache/manifoldcf-integration-solr-4.x.git
commons-weaver,https://www.github.com/apache/commons-weaver.git
aurora,https://www.github.com/apache/aurora.git
storm,https://www.github.com/apache/storm.git
usergrid,https://www.github.com/apache/usergrid.git
click,https://www.github.com/apache/click.git
velocity-engine,https://www.github.com/apache/velocity-engine.git
velocity-tools,https://www.github.com/apache/velocity-tools.git
uima-uimaj,https://www.github.com/apache/uima-uimaj.git
axis1-java,https://www.github.com/apache/axis1-java.git
uima-addons,https://www.github.com/apache/uima-addons.git
uima-as,https://www.github.com/apache/uima-as.git
uima-ducc,https://www.github.com/apache/uima-ducc.git
uima-ruta,https://www.github.com/apache/uima-ruta.git
uima-sandbox,https://www.github.com/apache/uima-sandbox.git
uima-uimafit,https://www.github.com/apache/uima-uimafit.git
cordova-amazon-fireos,https://www.github.com/apache/cordova-amazon-fireos.git
karaf-eik,https://www.github.com/apache/karaf-eik.git
river-container,https://www.github.com/apache/river-container.git
jclouds,https://www.github.com/apache/jclouds.git
helix,https://www.github.com/apache/helix.git
datafu,https://www.github.com/apache/datafu.git
struts,https://www.github.com/apache/struts.git
jackrabbit-filevault,https://www.github.com/apache/jackrabbit-filevault.git
jackrabbit-ocm,https://www.github.com/apache/jackrabbit-ocm.git
marmotta,https://www.github.com/apache/marmotta.git
airavata,https://www.github.com/apache/airavata.git
wookie,https://www.github.com/apache/wookie.git
cxf,https://www.github.com/apache/cxf.git
juddi-scout,https://www.github.com/apache/juddi-scout.git
juddi,https://www.github.com/apache/juddi.git
knox,https://www.github.com/apache/knox.git
curator,https://www.github.com/apache/curator.git
cxf-build-utils,https://www.github.com/apache/cxf-build-utils.git
cxf-dosgi,https://www.github.com/apache/cxf-dosgi.git
cxf-fediz,https://www.github.com/apache/cxf-fediz.git
cxf-xjc-utils,https://www.github.com/apache/cxf-xjc-utils.git
struts-examples,https://www.github.com/apache/struts-examples.git
samza-hello-samza,https://www.github.com/apache/samza-hello-samza.git
streams,https://www.github.com/apache/streams.git
attic-rave,https://www.github.com/apache/attic-rave.git
tajo,https://www.github.com/apache/tajo.git
servicemix,https://www.github.com/apache/servicemix.git
archiva,https://www.github.com/apache/archiva.git
archiva-redback-core,https://www.github.com/apache/archiva-redback-core.git
olingo-odata2,https://www.github.com/apache/olingo-odata2.git
olingo-odata4,https://www.github.com/apache/olingo-odata4.git
maven-indexer,https://www.github.com/apache/maven-indexer.git
flex-blazeds,https://www.github.com/apache/flex-blazeds.git
gora,https://www.github.com/apache/gora.git
hbase,https://www.github.com/apache/hbase.git
mahout,https://www.github.com/apache/mahout.git
portals-pluto,https://www.github.com/apache/portals-pluto.git
ant-antlibs-antunit,https://www.github.com/apache/ant-antlibs-antunit.git
ant-antlibs-compress,https://www.github.com/apache/ant-antlibs-compress.git
ant-antlibs-dotnet,https://www.github.com/apache/ant-antlibs-dotnet.git
ant-antlibs-props,https://www.github.com/apache/ant-antlibs-props.git
ant-antlibs-svn,https://www.github.com/apache/ant-antlibs-svn.git
ant-antlibs-vss,https://www.github.com/apache/ant-antlibs-vss.git
ant-ivy,https://www.github.com/apache/ant-ivy.git
ant-ivyde,https://www.github.com/apache/ant-ivyde.git
ant,https://www.github.com/apache/ant.git
attic-stratos,https://www.github.com/apache/attic-stratos.git
phoenix,https://www.github.com/apache/phoenix.git
flink,https://www.github.com/apache/flink.git
parquet-format,https://www.github.com/apache/parquet-format.git
parquet-mr,https://www.github.com/apache/parquet-mr.git
ant-easyant-buildtypes,https://www.github.com/apache/ant-easyant-buildtypes.git
ant-easyant-core,https://www.github.com/apache/ant-easyant-core.git
ant-easyant-easyant4e,https://www.github.com/apache/ant-easyant-easyant4e.git
ant-easyant-plugins,https://www.github.com/apache/ant-easyant-plugins.git
